,videoId,item_type,authorDisplayName,textDisplay,textOriginal,authorChannelUrl,likeCount,isBad
94,Bb5DKSx5jTI,0,ᄀ미교마,와... 초5부터 봤는데 벌써 고1이됬네요...<br />재미따...,"와... 초5부터 봤는데 벌써 고1이됬네요...
재미따...",http://www.youtube.com/channel/UC4DHRSxNCa0y93wcvRoXbCg,0,0
95,Bb5DKSx5jTI,0,정준영,아름다운 자연에 베드락 흉물집ㅋㅋㅋㅋ,아름다운 자연에 베드락 흉물집ㅋㅋㅋㅋ,http://www.youtube.com/channel/UCc5k2Jvly3k4G2fi82LOMnQ,0,0
96,Bb5DKSx5jTI,0,김보찬,고대 잔해도 복사..?ㅋㅋㅋㅋㅋㅋ,고대 잔해도 복사..?ㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UChjwX8Z-uP5wKrUuNbAJ2yQ,0,0
97,Bb5DKSx5jTI,0,아블S 따라한건 아님,그래서 아재 아저씨가 있었구만 빛솔님 때문에,그래서 아재 아저씨가 있었구만 빛솔님 때문에,http://www.youtube.com/channel/UCEkR_xFAGGNmpwOncb3WZnA,0,0
98,Bb5DKSx5jTI,0,김철,대변인에 이어서 폭탄 대변인 ㅋㅋㅋㅋㅋㅋ,대변인에 이어서 폭탄 대변인 ㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UC-FUhxP4V4sys-sp6-0OIRA,0,0
99,Bb5DKSx5jTI,0,제키엘,빛솔님버전 스텝업,빛솔님버전 스텝업,http://www.youtube.com/channel/UCgxV8ScEcgl1HZf0CYKjKSA,0,0
100,Bb5DKSx5jTI,0,이용철,말장난 아재 ㅋㅋㅋ<br />bed+rock=bedrock<br />그와중에 이름 잘지음,"말장난 아재 ㅋㅋㅋ
bed+rock=bedrock
그와중에 이름 잘지음",http://www.youtube.com/channel/UCayn3HOMmhZ34hMNS4tSiPQ,0,0
101,Bb5DKSx5jTI,0,백은,"폭죽놀이 대신에 폭탄놀이...?<br /><br /><a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=5m58s"">5:58</a><br /><a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=9m17s"">9:17</a><br /><a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=12m43s"">12:43</a>","폭죽놀이 대신에 폭탄놀이...?

5:58
9:17
12:43",http://www.youtube.com/channel/UCnqNrK5FF_gX4dMLNEH8SOw,1,0
102,Bb5DKSx5jTI,0,로우YouTube,궁금한 것:템이 들어있는 셜커상자는 복사가 될까?,궁금한 것:템이 들어있는 셜커상자는 복사가 될까?,http://www.youtube.com/channel/UC2R0oxKUCr5fiAYA5DVB4Cw,5,0
103,Bb5DKSx5jTI,1,호불호,치트에서 복사하는 기능으로는 일반 상자도 템 있는 채로 복사되는걸로 아는데 그것도...,치트에서 복사하는 기능으로는 일반 상자도 템 있는 채로 복사되는걸로 아는데 그것도...,http://www.youtube.com/channel/UC3DTivbWGRywYtAXm0sT8Gg,0,0
104,Bb5DKSx5jTI,1,로우YouTube,@스토리충 무새 그쵸그쵸??,@스토리충 무새 그쵸그쵸??,http://www.youtube.com/channel/UC2R0oxKUCr5fiAYA5DVB4Cw,0,0
105,Bb5DKSx5jTI,1,스토리충 무새,그거 되면 진짜 겁나 좋을듯,그거 되면 진짜 겁나 좋을듯,http://www.youtube.com/channel/UCdUDqxz6SpeRdl8yT5PuPmw,0,0
106,Bb5DKSx5jTI,1,골리앗,5,5,http://www.youtube.com/channel/UCXJQoxe8NrBvfWZm9jRQqEA,0,0
107,Bb5DKSx5jTI,1,불닭먹고싶다,오,오,http://www.youtube.com/channel/UCvMklHnUOyCnESPRHOB-uBg,0,0
108,Bb5DKSx5jTI,0,김시헌,드디어 투디님 오프닝에 나왔군,드디어 투디님 오프닝에 나왔군,http://www.youtube.com/channel/UCsulxTN9Ymr2PgYzzz7E9Lw,0,0
109,Bb5DKSx5jTI,0,박천응,이거 그냥 네더갈때 흑요석 많이 복사해두고 빛솔님 몰래 창문들 다 나가지 못하게 해두고 들어갔을때 배드락으로 문막고 다들 침대한번씩 쓴다음<br />스폰을 배드락으로 넓게 감싸고 혹시라도 드래곤잡을때 침대없을 수 있어서 천장만 흑요석 세겹으로 해두는것도 좋을듯 ㅋㅋ 아니면 천장 다 막고 스폰에 좁게 한 칸에 가두면 복사를 못하므로 옆에 구멍하나만 만들어서 멀리서 관람 가능ㅋㅋ 그리고 2X2평에 가둬서 높이세칸 뒤주만들고<br />바닥타일주고 계속 복제시키면서 블럭 채우기도 가능 ㅋㅋㅋㅋㅋ,"이거 그냥 네더갈때 흑요석 많이 복사해두고 빛솔님 몰래 창문들 다 나가지 못하게 해두고 들어갔을때 배드락으로 문막고 다들 침대한번씩 쓴다음
스폰을 배드락으로 넓게 감싸고 혹시라도 드래곤잡을때 침대없을 수 있어서 천장만 흑요석 세겹으로 해두는것도 좋을듯 ㅋㅋ 아니면 천장 다 막고 스폰에 좁게 한 칸에 가두면 복사를 못하므로 옆에 구멍하나만 만들어서 멀리서 관람 가능ㅋㅋ 그리고 2X2평에 가둬서 높이세칸 뒤주만들고
바닥타일주고 계속 복제시키면서 블럭 채우기도 가능 ㅋㅋㅋㅋㅋ",http://www.youtube.com/channel/UCyVfJttDaTCNjloDrnYsxlA,2,0
110,Bb5DKSx5jTI,0,sean시연,성능 좋구만,성능 좋구만,http://www.youtube.com/channel/UCk0-hJZ3PstfyGH4bgRoSyA,0,0
111,Bb5DKSx5jTI,0,최연화,1.28이런 타이밍은 진짜 드문데 ㅋㅋㅋㅋㅋㅋ타이밍ㄹㅇ미침ㅋㅋㅋㅋㅋ,1.28이런 타이밍은 진짜 드문데 ㅋㅋㅋㅋㅋㅋ타이밍ㄹㅇ미침ㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCdnTom8Md4DKd7jEY36Bd1Q,0,0
112,Bb5DKSx5jTI,1,김태준,네? 1.29요?,네? 1.29요?,http://www.youtube.com/channel/UCRNKvUyc_0G6W8j5h9kOfyQ,0,0
113,Bb5DKSx5jTI,0,강성원,다음화 제목:뿡비와뻥솔이,다음화 제목:뿡비와뻥솔이,http://www.youtube.com/channel/UCgMnBxYgq63Ky4vb9gKx9dw,16,0
114,Bb5DKSx5jTI,1,새제자,가즈아!!!!,가즈아!!!!,http://www.youtube.com/channel/UCF8ovGHmAl_5n8NE4JlfeKA,0,0
115,Bb5DKSx5jTI,1,잉아쌀라말라이쿰,미친 ㅋㅋㅋㅋㅋㅋㅋ,미친 ㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCOZYg44n97gMZFkMEzLUazA,1,0
116,Bb5DKSx5jTI,0,오승주,난 왜 교도소같냐 ㅋㅋ,난 왜 교도소같냐 ㅋㅋ,http://www.youtube.com/channel/UCn54frU2243l79vAJFFss0Q,0,0
117,Bb5DKSx5jTI,0,깡낑,뽀글님능력 보면서 느끼는건데 뽀글님은 쇠뇌 하나면 원거리 걱정없는 아주 좋은 능력.....,뽀글님능력 보면서 느끼는건데 뽀글님은 쇠뇌 하나면 원거리 걱정없는 아주 좋은 능력.....,http://www.youtube.com/channel/UCZxedNlEDtR7lS9lNzTIi9A,0,0
118,Bb5DKSx5jTI,0,우주상아리 [팬계정],폭탄광 빛솔님,폭탄광 빛솔님,http://www.youtube.com/channel/UCdE4TzQT4T-ZKtPULXZVrCw,0,0
119,Bb5DKSx5jTI,0,뱌를셀로나,인트로 팩...ㅌㅡ,인트로 팩...ㅌㅡ,http://www.youtube.com/channel/UCR6A0O2knzZlVUWab5tRwhA,0,0
120,Bb5DKSx5jTI,0,귀멸의칼날신속의호흠,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=1m55s"">1:55</a> 케빈님:흙파고 있는데 왜 떨어지냐고",1:55 케빈님:흙파고 있는데 왜 떨어지냐고,http://www.youtube.com/channel/UC2SsdIh4puFkYbz8FTaisDw,0,0
121,Bb5DKSx5jTI,1,귀멸의칼날신속의호흠,반대로,반대로,http://www.youtube.com/channel/UC2SsdIh4puFkYbz8FTaisDw,0,0
122,Bb5DKSx5jTI,0,용준YouTube,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=1m27s"">1:27</a>에서 0.25속도",1:27에서 0.25속도,http://www.youtube.com/channel/UC2tLGd4HZ6fCoby4jh5r1zw,0,0
123,Bb5DKSx5jTI,0,김영국,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=1m28s"">1:28</a> 제가 느리게해서 보니까 케빈님 거기 있으셨는데 씨엔님이 뛰어드신걸로 나오는뎈ㅋㅋㅋㅋㅋㅋㅋ",1:28 제가 느리게해서 보니까 케빈님 거기 있으셨는데 씨엔님이 뛰어드신걸로 나오는뎈ㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCUyggYbfgkwQtI5Y7EB4Mlw,0,0
124,Bb5DKSx5jTI,0,웹소설 죽돌이,인트로속 하얀봉지는 돈일까 사직서 일까,인트로속 하얀봉지는 돈일까 사직서 일까,http://www.youtube.com/channel/UCN608pFpQx3aWi89wkN7O0w,1,0
125,Bb5DKSx5jTI,0,H G,오... 절대 터지거나 타지않는 집,오... 절대 터지거나 타지않는 집,http://www.youtube.com/channel/UCLaTDRi0YUL2tpG9INSBaSg,0,0
126,Bb5DKSx5jTI,0,이름이어ᄇᄉ어요,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=1m27s"">1:27</a> 마크 5년이면 떨어지던 씨엔도 잡는다",1:27 마크 5년이면 떨어지던 씨엔도 잡는다,http://www.youtube.com/channel/UC0PraWTAqxZlGYLrFukIB2Q,0,0
127,Bb5DKSx5jTI,0,낮잠,빛솔님 집바닥에 다 물깔고 문도 수영해서 <br />나오면 좋겠다ㅎ,"빛솔님 집바닥에 다 물깔고 문도 수영해서 
나오면 좋겠다ㅎ",http://www.youtube.com/channel/UCBjuWJbUNOuw-NFteMKs3Xg,0,0
128,Bb5DKSx5jTI,0,암초,빛솔님집은 베드락확정 ㅋㅋ,빛솔님집은 베드락확정 ㅋㅋ,http://www.youtube.com/channel/UCw1eKceCvsmaAXAveSYW8kQ,0,0
129,Bb5DKSx5jTI,0,레멜,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=1m29s"">1:29</a> 의문의 복수(?)",1:29 의문의 복수(?),http://www.youtube.com/channel/UC4l3CWUuulWbeNImmuG6esQ,18,0
130,Bb5DKSx5jTI,0,바리yul,배드 락 쿸쿸쿸,배드 락 쿸쿸쿸,http://www.youtube.com/channel/UC4wAn_yk7Jr6HKCHH4MtlgA,0,0
131,Bb5DKSx5jTI,0,율마_Youtube,투디님 뿜!! 하눈거 넣었으면 좋았는데....,투디님 뿜!! 하눈거 넣었으면 좋았는데....,http://www.youtube.com/channel/UCAPxyIzbpPuIQW1YUGw_Tmw,0,0
132,Bb5DKSx5jTI,0,동현대군,공손하면 안돼는 사람이 호박을 복사하면 때리면 호박나오는 사람과 맞으면 좋아하는 사람(ㅆㅇ)이 일을 안해도된닷<br />(이게 대체 무슨대화여),"공손하면 안돼는 사람이 호박을 복사하면 때리면 호박나오는 사람과 맞으면 좋아하는 사람(ㅆㅇ)이 일을 안해도된닷
(이게 대체 무슨대화여)",http://www.youtube.com/channel/UCLmiiW3GUbthdnA5WKAO4-w,1,0
133,Bb5DKSx5jTI,0,김유찬,침대에서 잘려고 할때 빛솔님이 쉬프트를 습관적으로 누르시는데 만약 씨엔님이 잘때 빛솔님이 쉬프트를 누른다면?,침대에서 잘려고 할때 빛솔님이 쉬프트를 습관적으로 누르시는데 만약 씨엔님이 잘때 빛솔님이 쉬프트를 누른다면?,http://www.youtube.com/channel/UCMF302108T2etVdwl4M2Xfw,0,0
134,Bb5DKSx5jTI,0,최호윤,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=9m22s"">9:22</a> 나는 사과다?",9:22 나는 사과다?,http://www.youtube.com/channel/UC_pJO9aN2tu8Omf71shNXcg,1,0
135,Bb5DKSx5jTI,1,ᅳᅳ,내채ㅣㅡ널에 돈ㆍ받는법있음,내채ㅣㅡ널에 돈ㆍ받는법있음,http://www.youtube.com/channel/UCz4yvzvPy2jS_qqCGpnfrCw,0,0
136,Bb5DKSx5jTI,0,만두김,인트로 너무 좋아여 취져,인트로 너무 좋아여 취져,http://www.youtube.com/channel/UCFL_ydWwDpsL5vQqrOTmljg,0,0
137,Bb5DKSx5jTI,0,김준성,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=14m29s"">14:29</a> 이 노래 이름이 뭔가요",14:29 이 노래 이름이 뭔가요,http://www.youtube.com/channel/UC2ymn9Wp_zNVqMAoOkGCqxQ,0,0
138,Bb5DKSx5jTI,0,엠달이,와....,와....,http://www.youtube.com/channel/UCqRcW6hxI8FG-bop5ivWqMg,0,0
139,Bb5DKSx5jTI,0,요아YOA,와 새로운 인트로!,와 새로운 인트로!,http://www.youtube.com/channel/UCgsIPNUmBme_fKlb22cth4g,0,0
140,Bb5DKSx5jTI,0,YoungTae Kwak,와우............,와우............,http://www.youtube.com/channel/UC713HkMf-co8p64nnmmi5Wg,0,0
141,Bb5DKSx5jTI,0,mk14 0701,형님오랜만입니다 벌써 50만이라니,형님오랜만입니다 벌써 50만이라니,http://www.youtube.com/channel/UCJwQmyBYAU8pIDrKQqrYjLg,0,0
142,Bb5DKSx5jTI,0,블태몬,썸넬 ㅋㅋㅋ,썸넬 ㅋㅋㅋ,http://www.youtube.com/channel/UCvjVGZ_qaoISMXa2sjwH95Q,0,0
143,Bb5DKSx5jTI,0,슬라이므,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=7m51s"">7:51</a> 옛날에 한🖊님 자연재해에서 살아남을려고 했던것 같은데...",7:51 옛날에 한🖊님 자연재해에서 살아남을려고 했던것 같은데...,http://www.youtube.com/channel/UC2fNlqrRiGPJ2IaXB2LtGvw,0,0
144,Bb5DKSx5jTI,0,노래가사 알려주는사람,배드(bed)락(rock),배드(bed)락(rock),http://www.youtube.com/channel/UCYRsQLlW3OOmXQ5lJIKAL2Q,2,0
145,Bb5DKSx5jTI,1,정하율,아!,아!,http://www.youtube.com/channel/UCf9Zy9XxvlCDYjN4aJ3KHNg,0,0
146,Bb5DKSx5jTI,0,대악마 눈깔대장루피,너무재밌겠다..!!,너무재밌겠다..!!,http://www.youtube.com/channel/UCtIbI1ASGUF1GSzDH0OinNw,0,0
147,Bb5DKSx5jTI,0,변규태,호박집ㅋㅋㅋ,호박집ㅋㅋㅋ,http://www.youtube.com/channel/UCgBprHJEiq2RC5N7kx1PxXA,0,0
148,Bb5DKSx5jTI,0,김진영,이야나오렛만에최케빈봄 ㅋㅋㅋㅋㅋㅋ,이야나오렛만에최케빈봄 ㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCiY3ERDay6s_4w1mE495XfA,0,0
149,Bb5DKSx5jTI,0,?????,배드+락=배드락 깔깔깔ㅋㅋㅋ~~~~~~,배드+락=배드락 깔깔깔ㅋㅋㅋ~~~~~~,http://www.youtube.com/channel/UCgyJj0yDcJRDedEwy2VgWYg,0,0
150,Bb5DKSx5jTI,0,게임즘ᄃᄃ,3화부터 베드락에 빛솔님 가두고 필요한 복사 한회동안 하는건가?,3화부터 베드락에 빛솔님 가두고 필요한 복사 한회동안 하는건가?,http://www.youtube.com/channel/UC9eP3fLRDjQrDhLcDFDU0dw,1,0
151,Bb5DKSx5jTI,0,김환희,30만 기념으로 부른 노래 어디갔어요!!!,30만 기념으로 부른 노래 어디갔어요!!!,http://www.youtube.com/channel/UCEYW-83DPhcWTtZoPzSVVxg,0,0
152,Bb5DKSx5jTI,0,부계,이런 영상을 기다렸닸!!<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />기다리겠습니다 오예~٩(ˊᗜˋ)و,"이런 영상을 기다렸닸!!











기다리겠습니다 오예~٩(ˊᗜˋ)و",http://www.youtube.com/channel/UCVHDPY5QQ5622iqr6QX8RBg,0,0
153,Bb5DKSx5jTI,0,베르무트로즈,빛솔님은 이제부터 블럭복사셔틀(?)입니다.,빛솔님은 이제부터 블럭복사셔틀(?)입니다.,http://www.youtube.com/channel/UCaJ1tUHMLPp4NJR3yMhKIww,0,0
154,Bb5DKSx5jTI,0,김현승,빛솔님 배드락으로 가두고 복사만 시키면..,빛솔님 배드락으로 가두고 복사만 시키면..,http://www.youtube.com/channel/UCC9PMUdFzKur0ymuKhaQ1SA,0,0
155,Bb5DKSx5jTI,0,족곡의게임채널,빛솔님 따로 집지어줘야 할듯<br />라고 했는데 비슷한말이 나왔네<br />에다가  이말이 나왔네,"빛솔님 따로 집지어줘야 할듯
라고 했는데 비슷한말이 나왔네
에다가  이말이 나왔네",http://www.youtube.com/channel/UCesKTNuhXDkVswe-SPw_zRQ,0,0
156,Bb5DKSx5jTI,0,염라강아지Yeomla Dog,인트로 만드는 비하인드가 궁금한적은 처음이다,인트로 만드는 비하인드가 궁금한적은 처음이다,http://www.youtube.com/channel/UCVjzi4vGwd7AzomsH2SMQiA,0,0
157,Bb5DKSx5jTI,0,김호셉 6 62,새로운 인트로,새로운 인트로,http://www.youtube.com/channel/UCX2dwYEnjgFDQ2PjRzhYG1w,0,0
158,Bb5DKSx5jTI,0,자반김,방패쓰면 폭팤ㅋㅋㅋ,방패쓰면 폭팤ㅋㅋㅋ,http://www.youtube.com/channel/UCCDRgjQ15nSO238SQC9VzFw,0,0
159,Bb5DKSx5jTI,0,구름이,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=1m50s"">1:50</a> 이거 완전 보험 사기네!",1:50 이거 완전 보험 사기네!,http://www.youtube.com/channel/UCJfI7kWyYgPVjHlkmim9MZQ,0,0
160,Bb5DKSx5jTI,0,루요리,다이아랑 네더라이드가 복사가 되다고?!<br />이건 못참지 ㅋㅋㅋㅋ,"다이아랑 네더라이드가 복사가 되다고?!
이건 못참지 ㅋㅋㅋㅋ",http://www.youtube.com/channel/UChkiZBNO903eK_P-b18nmRg,0,0
161,Bb5DKSx5jTI,0,집사노르웨이숲,최케빈:투디님은 저를 평소에 어떻게 생각하시죠?<br />투디:돈 주는 사람,"최케빈:투디님은 저를 평소에 어떻게 생각하시죠?
투디:돈 주는 사람",http://www.youtube.com/channel/UCVhQ_6XuBXiLcystGhBLsPA,25,0
162,Bb5DKSx5jTI,1,예늘,(돈봉투로 짝),(돈봉투로 짝),http://www.youtube.com/channel/UC84c7VX4_lWRgmDl9L8ozjw,1,0
163,Bb5DKSx5jTI,0,으아라아,빛솔님이 설마 네더라이트도!,빛솔님이 설마 네더라이트도!,http://www.youtube.com/channel/UC4BfxiWWhMA_GdLu67Rwc7Q,0,0
164,Bb5DKSx5jTI,0,페미는피해망상인정신병,ㅋㅋ 뱌드럭이 있눈이유가 있었네 ㅋㅋㅋ 집터지지말라고 ㅋㅋ,ㅋㅋ 뱌드럭이 있눈이유가 있었네 ㅋㅋㅋ 집터지지말라고 ㅋㅋ,http://www.youtube.com/channel/UCp-xfGl1_zzIj3ef-vWln7g,0,0
165,Bb5DKSx5jTI,0,하늘구름,빛솔님 집의 가구를 물로 감싸놓으면..?,빛솔님 집의 가구를 물로 감싸놓으면..?,http://www.youtube.com/channel/UCZyO0B-8Yov2BEl46vmn97g,0,0
166,Bb5DKSx5jTI,0,하루히,ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCy31pX7Qbm2z8uJJsLPQo4A,0,0
167,Bb5DKSx5jTI,0,그런사람모릅니다,ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UC-oRDqtVaLi83UZtZN0HDnw,0,0
168,Bb5DKSx5jTI,0,삐니큐브TV,빛솔님 tnt나오는걸로 내더라이트 파밍......?!!?!,빛솔님 tnt나오는걸로 내더라이트 파밍......?!!?!,http://www.youtube.com/channel/UCwJNL2jG9WFxoLepyHvsgKw,0,0
169,Bb5DKSx5jTI,0,박서현,베드락이 뭐였드락,베드락이 뭐였드락,http://www.youtube.com/channel/UC4hW7BNoj3OdAEg878rs4TQ,1,0
170,Bb5DKSx5jTI,0,민드래곤,예전 자연재해 영상에 배드락집 있어요,예전 자연재해 영상에 배드락집 있어요,http://www.youtube.com/channel/UCMrqHjz4HXe09XJ7bIo5CdQ,0,0
171,Bb5DKSx5jTI,0,어우니,마크최초 야생에 배드락집을 짓는사람,마크최초 야생에 배드락집을 짓는사람,http://www.youtube.com/channel/UC7HoaGHsDtABtkxArgCeDGw,0,0
172,Bb5DKSx5jTI,0,이거 무슨 열매임?,결국 베드락으로 집을 지어야겠구만,결국 베드락으로 집을 지어야겠구만,http://www.youtube.com/channel/UCoWXbFGI6RU3jj5bbalzHZw,0,0
173,Bb5DKSx5jTI,0,그냥사람,ㅋㅋㅋㅋㅋㅋㅇㄹ,ㅋㅋㅋㅋㅋㅋㅇㄹ,http://www.youtube.com/channel/UCBKUBdf2FSx7f2WmVo6PHQA,0,0
174,Bb5DKSx5jTI,0,츠름,빠유먹고있는데 뱉을뻔했닼ㅋㅋㅋ,빠유먹고있는데 뱉을뻔했닼ㅋㅋㅋ,http://www.youtube.com/channel/UCm8JJf2dOh14EekzT881lXw,0,0
175,Bb5DKSx5jTI,0,김믿음,라미 인트로남았다,라미 인트로남았다,http://www.youtube.com/channel/UCWUwG-DD8SRdHT0Gog2DVrg,0,0
176,Bb5DKSx5jTI,0,고예율,빛솔:크리퍼,빛솔:크리퍼,http://www.youtube.com/channel/UCtRFBdWOdudqly2wN7WV9sg,0,0
177,Bb5DKSx5jTI,0,10519이동훈,설정을 쉬프트를 우회 시켜서 딜리트로..,설정을 쉬프트를 우회 시켜서 딜리트로..,http://www.youtube.com/channel/UCLnH4pIYLVTB_oMt0Gdh6Sg,0,0
178,Bb5DKSx5jTI,0,돌김,바닥을 믈로채우면돼지않나요??ㅎㅎ,바닥을 믈로채우면돼지않나요??ㅎㅎ,http://www.youtube.com/channel/UCcy_L0aiw9wehNx6nuLp-Rg,0,0
179,Bb5DKSx5jTI,0,강민재,와 네더라이트 캘때 좋겠내,와 네더라이트 캘때 좋겠내,http://www.youtube.com/channel/UCTdprHJFHFbqqHTPHZcP0Eg,0,0
180,Bb5DKSx5jTI,0,박장빈,ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCyRTUVNbuQ0qW_5-wJcOBJw,0,0
181,Bb5DKSx5jTI,0,Chan Tv,빛솔님은 뭔가 협곡에서 길 만들다가 TNT에 죽으실듯,빛솔님은 뭔가 협곡에서 길 만들다가 TNT에 죽으실듯,http://www.youtube.com/channel/UC4__p1Ovbs2Gtcxb1G5h92w,0,0
182,Bb5DKSx5jTI,0,서 zᅵᄂ,오늘도 재밌게 보고갑니다,오늘도 재밌게 보고갑니다,http://www.youtube.com/channel/UCgnfrG1h9GUZwp5F0g197yw,0,0
183,Bb5DKSx5jTI,0,최병훈,물이랑 빛솔님 아용해서 자동 복사장치 만드는거 어때요?,물이랑 빛솔님 아용해서 자동 복사장치 만드는거 어때요?,http://www.youtube.com/channel/UCI7N_OC_6uucVTG0sYiOJ8Q,1,0
184,Bb5DKSx5jTI,0,••,케하,케하,http://www.youtube.com/channel/UC7uLTccJkPnQXhi7qSAkHNg,1,0
185,Bb5DKSx5jTI,0,임현우,엔더포탈 프레임을 복사하면 엔더포탈의 위치를 마음대로 할 수 있는건가....?,엔더포탈 프레임을 복사하면 엔더포탈의 위치를 마음대로 할 수 있는건가....?,http://www.youtube.com/channel/UCpQO8QdmoKJ6isMk90EhpyQ,1,0
186,Bb5DKSx5jTI,0,크리스탈장미,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=00m28s"">00:28</a>인트로<br /><a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=1m27s"">1:27</a>살인마가된 케빈님(?)","00:28인트로
1:27살인마가된 케빈님(?)",http://www.youtube.com/channel/UCR65YQXM0eTDPhTL3iDuGmg,3,0
187,Bb5DKSx5jTI,0,가젠YT,엌,엌,http://www.youtube.com/channel/UCj2ssGL8EmcuGebFQG3714A,0,0
188,Bb5DKSx5jTI,0,오징오질,아 조회수 1회 못참지,아 조회수 1회 못참지,http://www.youtube.com/channel/UCQZdgrZLetuK8JhpTgLIEDw,0,0
189,Bb5DKSx5jTI,0,서아란,오프닝 컬렉션 <br />빛:아니 케빈님!<br />씨:우리 헤어져<br />뽀:사랑스러워<br />연:나아?<br />투:돈주는사람<br />라:??,"오프닝 컬렉션 
빛:아니 케빈님!
씨:우리 헤어져
뽀:사랑스러워
연:나아?
투:돈주는사람
라:??",http://www.youtube.com/channel/UCQm2ZKbK9nE5Jie0PFRA6BQ,1,0
190,Bb5DKSx5jTI,0,테슬라,석궁 + 색깔있는 폭죽 = 개쎔,석궁 + 색깔있는 폭죽 = 개쎔,http://www.youtube.com/channel/UCdCs4sU6Ufg8F5eqpPDH7ww,0,0
191,Bb5DKSx5jTI,0,강성원,이거 인간대포 만들수 있겠는데?,이거 인간대포 만들수 있겠는데?,http://www.youtube.com/channel/UCgMnBxYgq63Ky4vb9gKx9dw,0,0
192,Bb5DKSx5jTI,0,서용원,빛솔님에게 키보드 않는키 빼고 하라합시다,빛솔님에게 키보드 않는키 빼고 하라합시다,http://www.youtube.com/channel/UCVZV1AdRz9LecQRle9YhTfg,0,0
193,Bb5DKSx5jTI,0,월화,???: 이분을 절대로 공손하게 하면 안돼!,???: 이분을 절대로 공손하게 하면 안돼!,http://www.youtube.com/channel/UCwt1DRWJzeqZVlqqrB-Dn8A,3,0
194,Bb5DKSx5jTI,0,박쥐,빛솔님 키보드에 쉬프트 키 뽑아버리죠?,빛솔님 키보드에 쉬프트 키 뽑아버리죠?,http://www.youtube.com/channel/UCYUfV0zqg_S1zf4i8wSSmeQ,0,0
195,Bb5DKSx5jTI,0,예나,"<a href=""https://www.youtube.com/watch?v=Bb5DKSx5jTI&amp;t=1m27s"">1:27</a> ㅋㅋㅋㅋㅋㅋ어이없이 웃기네 와서 맞은 거 아님,..?ㅋㅋㅋㅋ","1:27 ㅋㅋㅋㅋㅋㅋ어이없이 웃기네 와서 맞은 거 아님,..?ㅋㅋㅋㅋ",http://www.youtube.com/channel/UCEBlrzsMitcbIeN7rFvLuHw,6,0
196,Bb5DKSx5jTI,0,Soonang lee,다이아도 발견하면 복사하면 되네요,다이아도 발견하면 복사하면 되네요,http://www.youtube.com/channel/UC5z73-zk9QlVMIZi3YCGvRQ,0,0
197,Bb5DKSx5jTI,0,데헷호빵몬,나중에는 회로로 피스톤해서 빛솔님 밀죠..(사탄보다 더하다),나중에는 회로로 피스톤해서 빛솔님 밀죠..(사탄보다 더하다),http://www.youtube.com/channel/UCWgJ2KWrGnpEIjpHO1985tw,0,0
198,Bb5DKSx5jTI,0,돼지잠옷,짜장면 먹는데 연비님이 방귀끼고 최케빈님이 오 지렸는데 라고 하고 그리고 짜장면 소스보고 잊맛사라짐,짜장면 먹는데 연비님이 방귀끼고 최케빈님이 오 지렸는데 라고 하고 그리고 짜장면 소스보고 잊맛사라짐,http://www.youtube.com/channel/UCjKEUwl6ulTim6sg6a2YVfw,0,0
199,Bb5DKSx5jTI,0,천황 스틱파이터,이거 2화 아님?,이거 2화 아님?,http://www.youtube.com/channel/UCC9QemO080QhWeBc7H6btlA,1,0
